reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13555792,1142519845,Suite Deluxe,suite deluxe,201140701,Suite Deluxe,suite deluxe,1.0
13848407,1143472801,Villa (5 Bedrooms),villa 5 bedroom,201008683,"Villa, 5 Bedrooms",villa 5 bedroom,1.0
1319029,131902904,Superior Double or Twin Room with Lake View,superior double twin room lake view,202206767,"Superior Double or Twin Room, Lake View",superior double twin room lake view,1.0
13805616,1143362602,"Traditional House, 3 Bedrooms",traditional house 3 bedroom,201542418,"Traditional House, 3 Bedrooms",traditional house 3 bedroom,1.0
13645100,1142075200,Cabin #1,cabin 1,201186984,Cabin 1,cabin 1,1.0
13830907,1143426127,Superior Garden Resort,superior garden resort,200909230,Superior Garden Resort,superior garden resort,1.0
13627983,1142049959,Private Vacation Home,private vacation home,220650139,Private Vacation Home,private vacation home,1.0
13498006,1142207262,Deluxe Room (23 PY),deluxe room 23 py,201257832,Deluxe Room (23 PY),deluxe room 23 py,1.0
13875895,1143508827,"Apartment, 2 Bedrooms (5 Adults)",apartment 2 bedroom 5 adult,201384399,"Apartment, 2 Bedrooms (5 adults)",apartment 2 bedroom 5 adult,1.0
13672787,1142887778,"Family Suite, 1 Double Bed",family suite 1 double bed,202099389,"Family Suite, 1 Double Bed",family suite 1 double bed,1.0
13908045,1143562342,"Apartment, 1 Bedroom (2 People)",apartment 1 bedroom 2 person,200100406,"Apartment, 1 Bedroom (2 people)",apartment 1 bedroom 2 person,1.0
13656233,1142905648,"Room, 1 King Bed with Sofa bed, Non Smoking",room 1 king bed sofa bed non smoking,201347714,"Room, 1 King Bed with Sofa bed, Non Smoking",room 1 king bed sofa bed non smoking,1.0
13570599,1142555448,"Classic Double Room, 1 Queen Bed",classic double room 1 queen bed,201845956,"Classic Double Room, 1 Queen Bed",classic double room 1 queen bed,1.0
13945302,1143627353,"Standard Single Room, 1 Twin Bed, Non Smoking",standard single room 1 twin bed non smoking,511285,"Standard Single Room, 1 Twin Bed, Non Smoking",standard single room 1 twin bed non smoking,1.0
13906385,1143553594,Design Studio,design studio,201890705,Design Studio,design studio,1.0
13460712,1142725118,Romantic Double Room,romantic double room,200998567,Romantic Double Room,romantic double room,1.0
13434799,1141883349,Basic Suite,basic suite,201051037,Basic Suite,basic suite,1.0
13435160,1142698365,Villa,villa,201021122,Villa,villa,1.0
13823145,1143396193,"Honeymoon Villa, Private Pool",honeymoon villa private pool,213689529,"Honeymoon Villa, Private Pool",honeymoon villa private pool,1.0
13676967,1142362876,"Basic Twin Room, Smoking",basic twin room smoking,201033165,"Basic Twin Room, Smoking",basic twin room smoking,1.0
13452017,1142165731,"Family Room, Ocean View",family room ocean view,200952736,"Family Room, Ocean View",family room ocean view,1.0
13454802,1142714105,"Apartment, 2 Bedrooms, Balcony",apartment 2 bedroom balcony,201758150,"Apartment, 2 Bedrooms, Balcony",apartment 2 bedroom balcony,1.0
13908303,1143526227,"Basic Double Room, 1 Queen Bed",basic double room 1 queen bed,202218133,"Basic Double Room, 1 Queen Bed",basic double room 1 queen bed,1.0
1636826,163682601,Apartment with Sauna,apartment sauna,202013660,"Apartment, Sauna",apartment sauna,1.0
13909789,1143550786,Panoramic Triple Room,panoramic triple room,232513175,Panoramic Triple Room,panoramic triple room,1.0
13665804,1142926449,"Classic Triple Room, Multiple Beds, Non Smoking",classic triple room multiple bed non smoking,213008386,"Classic Triple Room, Multiple Beds, Non Smoking",classic triple room multiple bed non smoking,1.0
13810474,1143371555,"Condo, 4 Bedrooms",condo 4 bedroom,201711825,"Condo, 4 Bedrooms",condo 4 bedroom,1.0
13475076,1141915527,"Apartment, 1 Bedroom, Accessible",apartment 1 bedroom accessible,201477901,"Apartment, 1 Bedroom, Accessible",apartment 1 bedroom accessible,1.0
13875983,1143508565,"Deluxe Loft, City View",deluxe loft city view,200934213,"Deluxe Loft, City View",deluxe loft city view,1.0
13498189,1142475765,"Standard Double Room, 1 Double Bed, Non Smoking, City View",standard double room 1 double bed non smoking city view,201057999,"Standard Double Room, 1 Double Bed, Non Smoking, City View",standard double room 1 double bed non smoking city view,1.0
13607021,1142588006,Lotus Suite,lotus suite,368602,Lotus Suite,lotus suite,1.0
13592508,1142846033,"Standard Double Room, Ensuite",standard double room ensuite,201036900,"Standard Double Room, Ensuite",standard double room ensuite,1.0
13664162,1142915606,Premium Quadruple Room,premium quadruple room,217642033,Premium Quadruple Room,premium quadruple room,1.0
13638393,1142884862,"Double Room, Balcony",double room balcony,201020145,"Double Room, Balcony",double room balcony,1.0
13898824,1143533162,"Room, 1 Double Bed",room 1 double bed,200912671,"Room, 1 Double Bed",room 1 double bed,1.0
1135806,113580603,Suite with Balcony,suite balcony,201104732,"Suite, Balcony",suite balcony,1.0
2685068,268506803,Standard Single Room with Shared Bathroom,standard single room shared bathroom,200907348,"Standard Single Room, Shared Bathroom",standard single room shared bathroom,1.0
13672222,1142890116,One Bedroom Apartment,one bedroom apartment,201168440,One Bedroom Apartment,one bedroom apartment,1.0
13897321,1143528487,Exclusive Studio Suite,exclusive studio suite,316588338,Exclusive Studio Suite,exclusive studio suite,1.0
13494502,1142478680,"Luxury Villa, 4 Bedrooms, Sea View",luxury villa 4 bedroom sea view,201019580,"Luxury Villa, 4 Bedrooms, Ocean View",luxury villa 4 bedroom ocean view,0.98
13552788,1141996424,"Apartment, 2 Bedrooms, Garden View",apartment 2 bedroom garden view,201189412,"Apartment, 2 Bedrooms (Garden)",apartment 2 bedroom garden,0.97
13532343,1142775108,"Basic Studio, 1 Queen Bed",basic studio 1 queen bed,218724640,"Studio, 1 Queen Bed",studio 1 queen bed,0.96
13569306,1142843543,"Double or Twin Room, Refrigerator",double twin room refrigerator,200488826,"Standard Double or Twin Room, Refrigerator",standard double twin room refrigerator,0.98
13918197,1143582884,"Basic Double or Twin Room, 2 Twin Beds",basic double twin room 2 twin bed,200151292,"Standard Double or Twin Room, 2 Twin Beds",standard double twin room 2 twin bed,0.97
13673681,1142346948,"Deluxe Double Room Single Use, 1 Double Bed",deluxe double room single use 1 double bed,200912981,"Deluxe Double Room, 1 Double Bed",deluxe double room 1 double bed,0.97
13684837,1142111736,Self-Catering Unit 1,selfcatering unit 1,201019801,Self-catering unit,selfcatering unit,0.96
13641334,1142613867,"Luxury Suite, 2 Bedrooms, Ocean View",luxury suite 2 bedroom ocean view,201001263,Two Bedroom Suite with Ocean View,two bedroom suite ocean view,0.96
13626631,1142590633,VIP Suite,vip suite,201144894,VIP Suite Room,vip suite room,0.96
4028466,402846609,Double Room with Balcony (3 Adults),double room balcony 3 adult,230139039,"Standard Double Room, Balcony (3 Adults)",standard double room balcony 3 adult,0.97
13466445,1141910458,"Family Studio Suite, 1 Bedroom",family studio suite 1 bedroom,200935847,"Family Studio, 1 Bedroom",family studio 1 bedroom,0.96
13700959,1142125257,"Single Room, 1 King Bed, Non Smoking",single room 1 king bed non smoking,200917264,"Room, 1 King Bed, Non Smoking",room 1 king bed non smoking,0.96
13685793,1142651128,Room (Standard),room standard,201917987,Standard Room,standard room,0.96
13566183,1142822405,"Executive Quadruple Room, 2 Double Beds",executive quadruple room 2 double bed,201224070,"Executive Quadruple Room, 2 Double Beds, Accessible",executive quadruple room 2 double bed accessible,0.97
13834703,1143440056,Two Bedrooms Villa,two bedroom villa,201180609,2 Bedroom Villa,2 bedroom villa,0.98
13941651,1143599523,"Shared Dormitory, Mixed Dorm (6 People)",shared dormitory mixed dormitory 6 person,201028481,"Shared Dormitory, Mixed Dorm (8 people)",shared dormitory mixed dormitory 8 person,0.97
13831129,1143426630,"Executive Room, 1 King Bed with Sofa bed (King)",executive room 1 king bed sofa bed king,200077287,"Executive Room, 1 King Bed with Sofa bed",executive room 1 king bed sofa bed,0.98
13460738,1142175765,"Design Suite, 1 Bedroom, Sea View",design suite 1 bedroom sea view,229516285,"Suite, 1 Bedroom, Sea View",suite 1 bedroom sea view,0.96
13914187,1143564424,Studio (Studio Apartment),studio studio apartment,200998596,Studio Apartment,studio apartment,0.98
1630603,163060316,Twin Guest Room,twin guest room,201532715,Twin Room (GUEST),twin room guest,0.98
13804302,1143356557,"Comfort House, 3 Bedrooms",comfort house 3 bedroom,210011371,"Comfort Apartment, 3 Bedrooms",comfort apartment 3 bedroom,0.96
13945382,1143627768,Shared Dormitory (For 9 people),shared dormitory 9 person,201307788,Shared Dormitory (8 people),shared dormitory 8 person,0.87
13455165,1142171352,"Standard Double Room, Garden View, Garden Area",standard double room garden view garden area,201408592,"Standard Double Room, Garden Area",standard double room garden area,0.96
13692588,1142660295,"Standard Room, 1 King Bed, Non Smoking, View",standard room 1 king bed non smoking view,201911847,"Standard Room, 1 King Bed, Non Smoking",standard room 1 king bed non smoking,0.96
13819261,1143417212,"Shared Dormitory, Mixed Dorm, Shared Bathroom (18-beds)",shared dormitory mixed dormitory shared bathroom 18beds,316376581,"Shared Dormitory, Mixed Dorm, Shared Bathroom",shared dormitory mixed dormitory shared bathroom,0.97
456704,45670401,Double Room with Shared Kitchen,double room shared kitchen,201039120,Standard Double Room (with shared kitchen),standard double room shared kitchen,0.97
13897977,1143531725,"Apartment, 2 Bedrooms (B-4)",apartment 2 bedroom b4,202437374,"Apartment, 2 Bedrooms (B)",apartment 2 bedroom b,0.96
13947337,1143643089,"Villa, 1 Bedroom, Ocean View",villa 1 bedroom ocean view,321024805,"Villa, 4 Bedrooms, Ocean View",villa 4 bedroom ocean view,0.76
13527648,1142238873,Quadruple Suite,quadruple suite,201024982,Suite Quadruple,suite quadruple,0.97
13512046,1142223740,"Double Room, Ensuite (Room)",double room ensuite room,201380771,"Double Room, Ensuite",double room ensuite,0.98
13436452,1142697934,"Double Room, 1 Bedroom, Smoking",double room 1 bedroom smoking,200931657,"Deluxe Double Room, 1 Bedroom, Smoking",deluxe double room 1 bedroom smoking,0.96
13834606,1143439561,Ocean View Deluxe Room,ocean view deluxe room,201111523,"Deluxe Room, Ocean View",deluxe room ocean view,0.98
13693671,1142118795,"Deluxe Double Room, 1 Bedroom, Garden View",deluxe double room 1 bedroom garden view,201025248,"Deluxe Room, 1 Double Bed, Garden View",deluxe room 1 double bed garden view,0.96
13629950,1142648381,"Basic Double Room Single Use, 1 Bedroom",basic double room single use 1 bedroom,201201724,"Standard Double Room Single Use, 1 Bedroom",standard double room single use 1 bedroom,0.97
13697369,1142395960,"Suite, 1 Bedroom (Mobility Accessible, Tub)",suite 1 bedroom mobility accessible tub,321563501,"Suite, 1 Bedroom (Mobility/Hearing Accessible, Tub)",suite 1 bedroom mobilityhearing accessible tub,0.96
13486118,1142213158,"Condo, 1 Bedroom, Balcony, Ocean View (1426)",condo 1 bedroom balcony ocean view 1426,318713657,"Standard Condo, 1 Bedroom, Balcony, Ocean View",standard condo 1 bedroom balcony ocean view,0.96
13555779,1141977807,"Executive Room, 1 Queen Bed, Non Smoking (Standard)",executive room 1 queen bed non smoking standard,201113768,"Executive Room, 1 Queen Bed, Non Smoking",executive room 1 queen bed non smoking,0.97
1719110,171911011,Deluxe Double Room with Side Sea View,deluxe double room side sea view,315944590,"Deluxe Double Room, Sea View",deluxe double room sea view,0.98
13503523,1142487514,"Double or Twin Room, 2 Twin Beds",double twin room 2 twin bed,201946563,"Twin Room, 2 Double Beds",twin room 2 double bed,0.98
13537978,1142515706,"Basic Triple Room, Multiple Beds, Non Smoking",basic triple room multiple bed non smoking,217832227,"Triple Room, Multiple Beds, Non Smoking",triple room multiple bed non smoking,0.98
6252000,1142987765,5 Bedroom Apartment,5 bedroom apartment,217522618,"Apartment, 5 Bedrooms",apartment 5 bedroom,0.97
13903315,1143557221,"Standard Double or Twin Room, 2 Twin Beds, Refrigerator",standard double twin room 2 twin bed refrigerator,219010700,"Superior Double or Twin Room, 2 Twin Beds, Refrigerator",superior double twin room 2 twin bed refrigerator,0.98
13914551,1143531247,"Quadruple Room, Shared Bathroom (1F)",quadruple room shared bathroom 1f,200993111,"Quadruple Room, Shared Bathroom",quadruple room shared bathroom,0.96
13945033,1143625634,Superior Double Ensuite Room,superior double ensuite room,314045060,"Superior Double Room, Ensuite",superior double room ensuite,0.98
13619119,1142307319,"Exclusive Double Room, Private Bathroom, Pool View",exclusive double room private bathroom pool view,201032871,"Standard Double Room, Private Bathroom, Pool View",standard double room private bathroom pool view,0.98
13898782,1143649401,"Superior Room, 1 Queen Bed, View",superior room 1 queen bed view,200976182,"Superior Room, 1 Queen Bed",superior room 1 queen bed,0.96
7295786,729578601,Small Double or Twin Room,small double twin room,218142446,Double or Twin Room,double twin room,0.97
13610231,1142866110,"Premium Studio, 1 Queen Bed, Non Smoking",premium studio 1 queen bed non smoking,200927290,"Standard Studio, 1 Queen Bed, Non Smoking",standard studio 1 queen bed non smoking,0.96
13618923,1142572915,"Standard Room, 1 Double Bed, Non Smoking (Economy Room)",standard room 1 double bed non smoking economy room,213019030,"Standard Room, 1 Double Bed, Non Smoking (Small Room)",standard room 1 double bed non smoking small room,0.96
13591587,1142289519,"Basic Room, Shared Bathroom",basic room shared bathroom,218714406,"Basic Single Room, Shared Bathroom",basic single room shared bathroom,0.97
13671826,1142346696,"Junior Suite, 2 Twin Beds",junior suite 2 twin bed,201266197,"Junior Suite, 2 Twin Beds, Accessible",junior suite 2 twin bed accessible,0.97
13848118,1143472446,"Villa, 6 Bedrooms, Private Pool, Bay View",villa 6 bedroom private pool bay view,201003231,"Family Villa, 6 Bedrooms, Private Pool, Sea View",family villa 6 bedroom private pool sea view,0.96
13704075,1142946110,Room (Family Room),room family room,230425966,Family Room,family room,0.96
13601565,1142582079,"Standard Apartment, 1 Bedroom, Non Smoking",standard apartment 1 bedroom non smoking,225911469,"Apartment, 1 Bedroom, Non Smoking",apartment 1 bedroom non smoking,0.97
13591085,1142334247,"Standard Room, 1 Double Bed (No2 )",standard room 1 double bed no2,200931650,"Standard Room, 1 Double Bed",standard room 1 double bed,0.96
13639766,1142339813,"Double Room, 1 Bedroom, Balcony",double room 1 bedroom balcony,202213375,"Standard Double Room, 1 Bedroom, Balcony (A)",standard double room 1 bedroom balcony,0.97
13917644,1143580301,"Comfort Double or Twin Room, Garden View",comfort double twin room garden view,201163985,"Comfort Double Room, Garden View",comfort double room garden view,0.97
13489337,1142473507,"Superior Double or Twin Room, 1 Double or 2 Twin Beds",superior double twin room 1 double 2 twin bed,200909563,"Superior Double Room, 1 Double or 2 Twin Beds",superior double room 1 double 2 twin bed,0.98
13842997,1143464631,"Villa, 6 Bedrooms, Private Pool, Sea View",villa 6 bedroom private pool sea view,201003231,"Family Villa, 6 Bedrooms, Private Pool, Sea View",family villa 6 bedroom private pool sea view,0.97
13801264,1143346872,Bed in 4-bed or 6-bed Female Dormitory Room,bed 4bed 6bed female dormitory room,218401528,Bed in 6-Bed Female Dormitory Room,bed 6bed female dormitory room,0.98
13521940,1142777772,"Family Studio, 1 Bedroom, Accessible",family studio 1 bedroom accessible,200935847,"Family Studio, 1 Bedroom",family studio 1 bedroom,0.97
13875963,1143508557,"Apartment, Accessible",apartment accessible,219005587,Accessible Apartment,accessible apartment,0.98
579613,57961305,Bungalow Deluxe,bungalow deluxe,201021288,Deluxe Bungalow,deluxe bungalow,0.98
13944873,1143625267,"Standard Double or Twin Room, Balcony, City View",standard double twin room balcony city view,201352112,"Premier Double or Twin Room, Balcony, City View",premier double twin room balcony city view,0.98
13801793,1143351816,1 Bed in a 6 Bed Mixed Dorm,1 bed 6 bed mixed dormitory,201303127,One Bed in 6 Bed Mixed Dorm,one bed 6 bed mixed dormitory,0.98
1344449,134444905,Basement Studio,basement studio,201000832,Studio (Basement),studio basement,0.98
13916919,1143576714,"Standard Double Room, 1 Double Bed, Sea View",standard double room 1 double bed sea view,218755115,"Double Room, 1 Double Bed, Sea View",double room 1 double bed sea view,0.97
13801608,1143350614,"Deluxe Room, 2 Queen Beds, Balcony",deluxe room 2 queen bed balcony,201333348,"Deluxe Room, 1 Queen Bed, Balcony",deluxe room 1 queen bed balcony,0.98
13450099,1142168026,"Double Room, 1 Queen Bed (1)",double room 1 queen bed 1,230403717,"Double Room, 1 Queen Bed",double room 1 queen bed,0.98
13660573,1142910912,"Basic Triple Room, 3 Twin Beds",basic triple room 3 twin bed,200910056,"Triple Room, 3 Twin Beds",triple room 3 twin bed,0.97
13679779,1142913479,Comfort Quadruple Room (5),comfort quadruple room 5,218400743,Comfort Quadruple Room,comfort quadruple room,0.97
13542032,1142521021,"Basic Quadruple Room, 3 Bedrooms",basic quadruple room 3 bedroom,230442878,"Basic Quadruple Room, 1 Bedroom",basic quadruple room 1 bedroom,0.97
13723838,1142414078,Deluxe Room (Single),deluxe room single,201153749,Deluxe Single Room,deluxe single room,0.98
13591587,1142289278,"Basic Twin Room, Private Bathroom",basic twin room private bathroom,201216023,"Twin Room, Private Bathroom",twin room private bathroom,0.97
13452017,1142165911,"Twin Room, Ocean View",twin room ocean view,349358,"Twin Room, Partial Ocean View",twin room partial ocean view,0.98
6581254,658125402,Small Single Room,small single room,201237817,A Tiny Single Room,tiny single room,0.96
13680343,1142637084,"Standard Suite, 2 Queen Beds, Non Smoking",standard suite 2 queen bed non smoking,200695195,"Standard Suite, 1 Queen Bed, Non Smoking",standard suite 1 queen bed non smoking,0.98
13604135,1142863130,"Family Double Room, 2 Double Beds",family double room 2 double bed,201242376,"Family Room, 2 Double Beds",family room 2 double bed,0.97
13810568,1143370947,Chalet #2 - 2 Bedrooms,chalet 2 2 bedroom,201254756,"Chalet, 2 Bedrooms",chalet 2 bedroom,0.98
13473853,1141914759,"Double Room, 1 Double or 2 Twin Beds, Shared Bathroom",double room 1 double 2 twin bed shared bathroom,200915365,"Double Room, 1 Double Bed, Shared Bathroom",double room 1 double bed shared bathroom,0.97
265353,26535308,Queen Room with Two Queen Beds - Hearing Accessible,queen room two queen bed hearing accessible,321265411,"Room, 2 Queen Beds (Hearing Accessible)",room 2 queen bed hearing accessible,0.96
13702973,1142130941,"Standard Triple Room, Accessible",standard triple room accessible,201007049,"Triple Room, Accessible",triple room accessible,0.96
1319029,131902906,Small Double or Twin Room with Lake View,small double twin room lake view,157427,"Double or Twin Room, Lake View",double twin room lake view,0.97
13591372,1142027977,"Premium Twin Room, Private Bathroom",premium twin room private bathroom,201778117,"Standard Twin Room, Private Bathroom",standard twin room private bathroom,0.96
13499880,1142753036,"Duplex, 3 Bedrooms, 2 Bathrooms",duplex 3 bedroom 2 bathrooms,200894875,"Duplex, 2 Bedrooms, 2 Bathrooms",duplex 2 bedroom 2 bathrooms,0.96
13823319,1143396923,"Deluxe Double Room, Multiple Beds, City View",deluxe double room multiple bed city view,201397371,"Deluxe Double Room, 1 Double Bed, City View",deluxe double room 1 double bed city view,0.96
13497053,1142203553,"Deluxe Room, 1 Queen Bed, Sea View",deluxe room 1 queen bed sea view,200764541,"Deluxe Room, 1 Queen Bed, Ocean View",deluxe room 1 queen bed ocean view,0.97
2345643,234564303,Apartment with Side Sea View,apartment side sea view,200905925,"Apartment, Sea View",apartment sea view,0.97
13900136,1143535064,One Bedroom Apartment (3 Pax ),one bedroom apartment 3 pax,201649229,"Apartment, 1 Bedroom (3 PAX)",apartment 1 bedroom 3 pax,0.96
13592895,1142029759,"Family Triple Room, 3 Bedrooms",family triple room 3 bedroom,200993902,"Family Triple Room, 1 Bedroom",family triple room 1 bedroom,0.98
13941615,1143595963,"1-bed in a Shared Dormitory, Mixed Dorm",1bed shared dormitory mixed dormitory,201250454,"Shared Dormitory, Mixed Dorm",shared dormitory mixed dormitory,0.96
13931916,1143622109,"Classic Shared Dormitory, Mixed Dorm, Non Smoking",classic shared dormitory mixed dormitory non smoking,201053936,"Shared Dormitory, Mixed Dorm, Non Smoking",shared dormitory mixed dormitory non smoking,0.97
13918197,1143583002,"Economy Single Room, 1 Large Twin Bed",economy single room 1 large twin bed,200929640,"Economy Single Room, 1 Twin Bed",economy single room 1 twin bed,0.97
13806172,1143364189,Deluxe Sea View Double Room,deluxe sea view double room,201224170,Deluxe Double Room with Sea View,deluxe double room sea view,0.98
705782,70578201,Two-Bedroom Apartment with Terrace,twobedroom apartment terrace,200964308,Apartment (Two-Bedroom Apartment with Terrace),apartment twobedroom apartment terrace,0.98
13945284,1143627293,"Shared Dormitory, Mixed Dorm (Bed in 4-Bed)",shared dormitory mixed dormitory bed 4bed,217872527,"Shared Dormitory, Mixed Dorm (4 beds)",shared dormitory mixed dormitory 4 bed,0.97
13550406,1142537178,"Deluxe Room, 1 Double Bed, Hot Tub",deluxe room 1 double bed hot tub,201414606,"Deluxe Double Room, 1 Double Bed, Hot Tub",deluxe double room 1 double bed hot tub,0.98
13607515,1142588537,"Double Room, 2 Twin Beds, Garden View",double room 2 twin bed garden view,218127965,"Room, 2 Double Beds, Garden View",room 2 double bed garden view,0.98
8224008,822400802,Three bedroom Apartment with Terrace and Sea View,three bedroom apartment terrace sea view,217509572,"Apartment, 3 Bedrooms, Terrace, Sea View",apartment 3 bedroom terrace sea view,0.97
13830864,1143425737,"Room, 1 Queen Bed, Non Smoking (Efficiency)",room 1 queen bed non smoking efficiency,212408991,"Room, 2 Queen Beds, Non Smoking (Efficiency)",room 2 queen bed non smoking efficiency,0.98
76335,7633527,Bed in 12-Bed Female Dormitory Room,bed 12bed female dormitory room,218401528,Bed in 6-Bed Female Dormitory Room,bed 6bed female dormitory room,0.76
13941651,1143598551,"Shared Dormitory, Women only (6 people)",shared dormitory women only 6 person,200951728,"Shared Dormitory, Women only (6 persons)",shared dormitory women only 6 persons,0.98
13846091,1143480506,"Comfort Villa, 3 Bedrooms, Pool View",comfort villa 3 bedroom pool view,200936158,"Comfort Villa, 2 Bedrooms, Pool View",comfort villa 2 bedroom pool view,0.76
13539669,1142517503,"Basic Room, 1 King Bed, Non Smoking",basic room 1 king bed non smoking,230144049,"Basic Room, 1 Queen Bed, Non Smoking",basic room 1 queen bed non smoking,0.96
13628902,1142878613,"Deluxe Room, 2 Double Beds, Accessible",deluxe room 2 double bed accessible,231041963,"Deluxe Room, 2 Double Beds",deluxe room 2 double bed,0.97
13436452,1142698618,"Double Room, 1 Bedroom, Non Smoking",double room 1 bedroom non smoking,201885917,"Double Room Single Use, 2 Bedrooms, Non Smoking",double room single use 2 bedroom non smoking,0.97
13530466,1142241845,Studio (13 PY),studio 13 py,201307773,Studio (15 PY),studio 15 py,0.87
13806172,1143360715,Deluxe Ocean View Twin Room,deluxe ocean view twin room,202046391,"Deluxe Twin Room, Ocean View",deluxe twin room ocean view,0.98
13914530,1143565719,"Deluxe Double Room, Terrace, Ocean View",deluxe double room terrace ocean view,314083631,"Deluxe Double Room, Terrace, Sea View",deluxe double room terrace sea view,0.97
13704368,1142398861,"Superior Double Room Single Use, 1 King Bed, Accessible, Non Smoking",superior double room single use 1 king bed accessible non smoking,314021757,"Superior Double Room Single Use, 1 King Bed, Non Smoking",superior double room single use 1 king bed non smoking,0.98
13845413,1143480600,"Luxury Villa, 2 Bedrooms, Private Pool",luxury villa 2 bedroom private pool,201024062,"Villa, 2 Bedrooms, Private Pool",villa 2 bedroom private pool,0.98
13822493,1143392936,"Deluxe Room, 1 King Bed, Balcony, Partial Sea View",deluxe room 1 king bed balcony partial sea view,321024791,"Deluxe Room, 1 King Bed, Balcony, Ocean View",deluxe room 1 king bed balcony ocean view,0.97
13830656,1143424858,"Standard Double Room, 1 Double Bed, Balcony, Garden View",standard double room 1 double bed balcony garden view,219929873,"Room, 2 Double Beds, Balcony, Garden View",room 2 double bed balcony garden view,0.96
13447929,1142709002,"Double or Twin Room, 1 Queen Bed, Non Smoking",double twin room 1 queen bed non smoking,200693661,"Double Room, 2 Queen Beds, Non Smoking",double room 2 queen bed non smoking,0.97
3370622,1143075839,Villa - Beach Front,villa beach front,200934179,"Villa, Beachfront",villa beachfront,0.97
13914530,1143565636,"Exclusive Double Room, Balcony, Ocean View",exclusive double room balcony ocean view,202038938,"Superior Double Room, Balcony, Ocean View",superior double room balcony ocean view,0.96
13579932,1142543496,Room (Royal),room royal,201654420,Royal Room,royal room,0.96
13526890,1141966101,"Deluxe Suite, 1 Bedroom, Sea View",deluxe suite 1 bedroom sea view,200915608,"Suite, 1 Bedroom, Sea View",suite 1 bedroom sea view,0.96
13821091,1143386469,"Honeymoon Suite, 1 King Bed",honeymoon suite 1 king bed,201376909,"Honeymoon Suite, 1 King Bed (6)",honeymoon suite 1 king bed 6,0.98
13831524,1143428844,"Economy Single Room, 1 King Bed, Non Smoking",economy single room 1 king bed non smoking,314075235,"Economy Room, 1 King Bed, Non Smoking",economy room 1 king bed non smoking,0.96
13715018,1142135923,"Japanese Style Room, Shared Bathroom",japanese style room shared bathroom,201114792,Standard Japanese Room with Shared Bathroom,standard japanese room shared bathroom,0.97
13506419,1142491919,Comfort Quadruple Room (no.3),comfort quadruple room no3,200981022,Comfort Quadruple Room,comfort quadruple room,0.96
13628683,1142329100,Bungalow (Double),bungalow double,201233421,Double Bungalow,double bungalow,0.97
13709995,1142131966,Triple Room A/C,triple room ac,201052279,AC Triple Room,ac triple room,0.98
1678335,167833501,Bed in 12-Bed Mixed Dormitory Room,bed 12bed mixed dormitory room,218401527,Bed in 8-Bed Mixed Dormitory Room,bed 8bed mixed dormitory room,0.97
13599836,1142036629,"Standard Suite 1 Queen Bed, Kitchenette",standard suite 1 queen bed kitchenette,201023910,"Suite, 1 Queen Bed, Kitchenette",suite 1 queen bed kitchenette,0.98
13429890,1142422035,"Traditional Triple Room, Private Bathroom",traditional triple room private bathroom,200940683,"Standard Triple Room, Private Bathroom",standard triple room private bathroom,0.96
13830335,1143423169,Family room Classic,family room classic,314127595,Classic Family Room,classic family room,0.97
13572974,1141853276,"King Room, Balcony",king room balcony,201150856,King room with balcony 11,king room balcony 11,0.96
13540322,1141974569,"Triple Room, Balcony (3 adults)",triple room balcony 3 adult,201513383,"Standard Triple Room, Balcony (3 Adults)",standard triple room balcony 3 adult,0.97
13941950,1143601989,Annex Room with Shared Bathroom,annex room shared bathroom,228039374,Standard Room with shared bathroom - Annex,standard room shared bathroom annex,0.96
13692588,1142660331,"Deluxe Room, 2 Twin Beds, Non Smoking, View",deluxe room 2 twin bed non smoking view,218104329,"Deluxe Room, 2 Twin Beds, Non Smoking",deluxe room 2 twin bed non smoking,0.97
13876223,1143509167,"Apartment, 1 Bedroom, Accessible, Balcony",apartment 1 bedroom accessible balcony,201443133,"Apartment, 1 Bedroom, Balcony",apartment 1 bedroom balcony,0.97
13502506,1142501832,"Studio Suite, 1 King Bed, Accessible",studio suite 1 king bed accessible,201131006,"Studio Suite, 1 King Bed",studio suite 1 king bed,0.97
13830300,1143423150,"Deluxe Double Room, 1 King Bed, Non Smoking",deluxe double room 1 king bed non smoking,202034768,"Deluxe Double Room, 1 Queen Bed, Non Smoking",deluxe double room 1 queen bed non smoking,0.97
742809,74280908,Two Connecting Double Rooms,two connecting double room,201787534,Connecting Double Rooms,connecting double room,0.97
13457563,1142719027,"Business Double Room, 2 Twin Beds",business double room 2 twin bed,202432620,"Business Double or Twin Room, 2 Twin Beds",business double twin room 2 twin bed,0.98
25480,2548001,Room with Ocean View,room ocean view,200933861,Ocean View Room,ocean view room,0.96
6801574,680157404,Two Bedroom Water Pool Villa,two bedroom water pool villa,200909146,2 Bedroom Pool Villas,2 bedroom pool villa,0.96
13603446,1142584344,Design Twin Room,design twin room,314019267,Design Double or Twin Room,design double twin room,0.96
13632558,1142326910,"Standard Double or Twin Room, 1 Double Bed, Non Smoking",standard double twin room 1 double bed non smoking,194515,"Standard Double Room, 2 Double Beds, Non Smoking",standard double room 2 double bed non smoking,0.96
