reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13567956,1142279017,"Double or Twin Room, 1 Large Twin Bed, Non Smoking",double twin room 1 large twin bed non smoking,314423838,"Basic Double Room, 2 Twin Beds, Non Smoking",basic double room 2 twin bed non smoking,0.94
13922458,1143610763,"Townhome, 3 Bedrooms",townhome 3 bedroom,221769390,"Townhome, 3 Bedrooms (Happy Place)",townhome 3 bedroom happy place,0.95
2350325,235032504,Double or Twin Room with Extra Bed,double twin room extra bed,200040053,Deluxe Double or Twin Room (with Extra Bed),deluxe double twin room extra bed,0.95
13604381,1142859936,Suite XL with balcony and street view,suite xl balcony street view,201855892,"Suite, Balcony, City View",suite balcony city view,0.92
13817782,1143414453,Ultimate With Balcony Sea view,ultimate balcony sea view,201227914,Balcony with Ocean View,balcony ocean view,0.91
13801035,1143346344,"Suite, 1 King Bed, Terrace, Ocean View",suite 1 king bed terrace ocean view,201424610,"Luxury Room, 1 King Bed, Ocean View",luxury room 1 king bed ocean view,0.9
13921644,1143596599,"Exclusive Villa, 2 Bedrooms",exclusive villa 2 bedroom,55675,"Villa, 2 Bedrooms",villa 2 bedroom,0.97
13577769,1142026442,"Double or Twin Room, Non Smoking",double twin room non smoking,200899625,"Standard Double or Twin Room, Non Smoking",standard double twin room non smoking,0.96
13855220,1143466007,Cottage (4 Bedrooms),cottage 4 bedroom,201788778,"House, 4 Bedrooms",house 4 bedroom,0.91
13801035,1143346043,"Executive Room, 2 Twin Beds, Ocean View",executive room 2 twin bed ocean view,211507365,"Executive Room, 2 Twin Beds, Sea View",executive room 2 twin bed sea view,0.96
13801035,1143346441,"Royal Room, 2 Bedrooms, Ocean View",royal room 2 bedroom ocean view,202270402,"Luxury Suite, 2 Bedrooms, Ocean View",luxury suite 2 bedroom ocean view,0.9
13578843,1142841690,Junior Suite (Spa | Single Use),junior suite spa single use,200987005,Junior Suite with Spa access,junior suite spa access,0.92
13919254,1143588603,Mixed Dormitory 6 Beds,mixed dormitory 6 bed,200179869,6 Bed Mixed Dorm With En-Suite,6 bed mixed dormitory ensuite,0.92
13857286,1143476735,"Cottage, 1 Bedroom",cottage 1 bedroom,214504265,"Cottage, 2 Bedrooms",cottage 2 bedroom,0.93
13476761,1142189954,"Deluxe Room, River View",deluxe room river view,201043106,"Deluxe Twin Room, River View",deluxe twin room river view,0.93
13940961,1143631771,Comfort Shared Dormitory,comfort shared dormitory,201026267,"Comfort Shared Dormitory, Mixed Dorm",comfort shared dormitory mixed dormitory,0.94
13845256,1143468037,"Villa, 1 Bedroom, Smoking, Private Pool",villa 1 bedroom smoking private pool,200670687,"Villa, 1 King Bed, Non Smoking (Private Pool)",villa 1 king bed non smoking private pool,0.93
13659585,1142909831,"Quadruple Room, Private Bathroom (Annex)",quadruple room private bathroom annex,201612021,"Quadruple Room, Private Bathroom",quadruple room private bathroom,0.92
13839087,1143454719,"Deluxe Bungalow, Garden Area",deluxe bungalow garden area,201227299,"Deluxe Bungalow, Garden View",deluxe bungalow garden view,0.97
13843874,1143466055,"Luxury Villa, 3 Bedrooms",luxury villa 3 bedroom,37102,"Villa, 3 Bedrooms",villa 3 bedroom,0.96
13848265,1143472561,"Luxury Villa, 2 Bedrooms, Kitchen, Garden View",luxury villa 2 bedroom kitchen garden view,201872924,"Premium Apartment, 2 Bedrooms, Kitchen, Garden View",premium apartment 2 bedroom kitchen garden view,0.92
13623004,1142042124,"Family Duplex, 2 Bedrooms",family duplex 2 bedroom,201304558,"Family Duplex, 1 Bedroom",family duplex 1 bedroom,0.95
13897859,1143531639,"Apartment, 3 Bedrooms, Balcony",apartment 3 bedroom balcony,201518979,"Apartment, 3 Bedrooms, Balcony, View",apartment 3 bedroom balcony view,0.98
13833405,1143433807,"Business Suite, 1 King Bed, Non Smoking",business suite 1 king bed non smoking,201683676,"Business Room, 1 King Bed, Non Smoking",business room 1 king bed non smoking,0.93
13432638,1142423893,"Penthouse, 4 Bedrooms, Mountain View",penthouse 4 bedroom mountain view,202270361,"Luxury Penthouse, 1 Bedroom, Mountain View",luxury penthouse 1 bedroom mountain view,0.93
13908975,1143521390,Economy Triple Room (#04),economy triple room 04,201514266,Economy Triple Room,economy triple room,0.9
13802005,1143351133,Deluxe Family Suite with Balcony (Sea View),deluxe family suite balcony sea view,200959158,"Deluxe Suite, Balcony, Sea View",deluxe suite balcony sea view,0.97
13878788,1143513187,"Studio, Sea View (7)",studio sea view 7,229515085,"Studio, Sea View",studio sea view,0.92
8650436,865043603, Three-Bedroom Apartment - Penthouse,threebedroom apartment penthouse,217812163,Three Bedroom Penthouse Apartment,three bedroom penthouse apartment,0.94
13611511,1142867539,Honeymoon Suite (Spa),honeymoon suite spa,200292882,Honeymoon Suite,honeymoon suite,0.9
13545880,1141982942,Master Suite,master suite,200026071,Suite (Master),suite master,0.9
13803141,1143355946,"Family Apartment, 1 Bedroom, Sea View (6 pax)",family apartment 1 bedroom sea view 6 pax,201235120,"Apartment, 1 Bedroom, Sea View (6 pax)",apartment 1 bedroom sea view 6 pax,0.95
13908975,1143519894,Family Quadruple Room (#12),family quadruple room 12,201009200,Family Quadruple Room,family quadruple room,0.97
13824515,1143396869,"Luxury Room, Sea View",luxury room sea view,201005145,"Luxury Apartment, Sea View",luxury apartment sea view,0.94
13636101,1142614685,Single Room with Shared Bath Room,single room shared bath room,201778267,"Single Room, Shared Bathroom",single room shared bathroom,0.91
345664,34566404,One-Bedroom Suite with Balcony,onebedroom suite balcony,201680118,"Doubleroom Suite, Balcony",doubleroom suite balcony,0.9
13574245,1142834825,"Deluxe Double Room, 2 Double Beds, Balcony, City View",deluxe double room 2 double bed balcony city view,200984362,"Deluxe Double Room Single Use, 1 King Bed, Balcony, City View",deluxe double room single use 1 king bed balcony city view,0.96
13944808,1143624674,Family Room Share Bathroom,family room share bathroom,201184535,"Family Room, Shared Bathroom",family room shared bathroom,0.97
13644724,1142074795,"Apartment, 2 Bedrooms, Mountain View",apartment 2 bedroom mountain view,219004033,"Standard Apartment, 2 Bedrooms, Mountain View",standard apartment 2 bedroom mountain view,0.97
2826210,282621003,Double or Twin Room with Shared Bathroom,double twin room shared bathroom,200976792,"Twin Room, Shared Bathroom",twin room shared bathroom,0.96
6420392,642039207,King Room with Sea View,king room sea view,201424130,Deluxe King Room with Sea View,deluxe king room sea view,0.91
13578843,1142841289,"Junior Suite, Partial Ocean View",junior suite partial ocean view,210300718,Junior Suite Ocean View,junior suite ocean view,0.97
1480520,148052002,Studio with Sea View ( 2 Adults ),studio sea view 2 adult,218169575,"Studio, Sea View (3 adults)",studio sea view 3 adult,0.93
1424413,142441310,Deluxe Family Room - Top Deck,deluxe family room top deck,200936213,Deluxe Room with Deck,deluxe room deck,0.91
13880456,1143515882,"Superior Apartment, 1 Bedroom, Balcony, Partial Sea View",superior apartment 1 bedroom balcony partial sea view,201978635,"Superior Apartment, 1 Bedroom, Balcony, Sea View",superior apartment 1 bedroom balcony sea view,0.98
13834888,1143441604,"Premium Double Room, Pool View",premium double room pool view,200994507,"Standard Double Room, Pool View",standard double room pool view,0.95
13559839,1142537923,Superior Double Room (Interior),superior double room interior,201057801,Double Room (interior),double room interior,0.9
13496316,1141928983,"Family Suite, 2 Bedrooms, Pool Access, Garden View",family suite 2 bedroom pool access garden view,201698843,"Family Suite, 2 Bedrooms, Pool View",family suite 2 bedroom pool view,0.95
13824515,1143387116,"Premium Room, Garden View",premium room garden view,201008800,"Premium Double Room, Garden View",premium double room garden view,0.91
13636382,1142889855,"Club Room, 1 Double Bed",club room 1 double bed,218431766,"Club Room, 2 Double Beds",club room 2 double bed,0.98
13547002,1141984651,"Basic Double Room, 1 Queen Bed",basic double room 1 queen bed,202413038,"Double Room, 1 Queen Bed",double room 1 queen bed,0.97
13888311,1143517722,"Exclusive Apartment, 2 Bedrooms, City View",exclusive apartment 2 bedroom city view,201050770,"Apartment, 1 Bedroom, City View",apartment 1 bedroom city view,0.92
13507774,1142775431,Executive River View (Twin) Room,executive river view twin room,201224761,Executive Lake View Twin Room,executive lake view twin room,0.94
